ID,im_nwords_min,im_nwords_max,im_nwords_mean,im_len_min,im_len_max,im_len_mean,total,base_lft,base_gender,base_opl,base_regio,base_polar,base_intpol,MVH_att_cc_1,MVH_att_cc_2,MVH_att_importance_2,att_cc_mean,opl_3cat,search query_1,search query_2,search query_3,total_valid,total_specific,edu_low,edu_mid,edu_high,base_gender2
1030,1,3,2.0,11,28,17.333333333333332,klimaathoax geitenwollen sokken geneuzel milieu freaks,52,1,5,12,8.0,9.0,2,1,1,1.5,2,klimaathoax,geitenwollen sokken geneuzel,milieu freaks,3.0,3.0,0,1,0,1
1031,2,2,2.0,16,21,17.666666666666668,klimaat gevolgen klimaat oorzaken klimaat mogelijkheden,32,1,6,12,8.0,6.0,1,1,2,1.0,3,klimaat gevolgen,klimaat oorzaken,klimaat mogelijkheden,3.0,3.0,0,0,1,1
1032,1,3,1.6666666666666667,6,13,9.0,stikstof boeren uitstoot co 2,51,1,5,4,2.0,6.0,6,5,4,5.5,2,stikstof,boeren,uitstoot co 2,3.0,3.0,0,1,0,1
1035,2,2,2.0,14,16,15.0,klimaat toekomst klimaat cijfers klimaat regels,63,1,4,1,2.0,6.0,6,7,4,6.5,2,klimaat toekomst,klimaat cijfers,klimaat regels,3.0,3.0,0,1,0,1
1036,3,5,4.0,24,37,32.0,ozongat boven antarctica voortgang plastic opruiming pacific ontbossing tropisch regenwoud in 2020,52,1,5,8,7.0,7.0,6,6,4,6.0,2,ozongat boven antarctica,voortgang plastic opruiming pacific,ontbossing tropisch regenwoud in 2020,3.0,3.0,0,1,0,1
1037,1,1,1.0,6,9,7.333333333333333,opwarming milieu urgenda,60,2,6,3,2.0,3.0,6,7,4,6.5,3,opwarming,milieu,urgenda,3.0,3.0,0,0,1,0
1038,1,2,1.3333333333333333,12,18,14.666666666666666,zonneenergie klimaatverandering groene energie,53,2,6,12,3.0,6.0,3,6,4,4.5,3,zonneenergie,klimaatverandering,groene energie,3.0,2.0,0,0,1,0
1039,3,3,3.0,17,22,19.0,klimaat en samenleving dieren en klimaat klimaat en vroeger,67,2,1,6,5.0,5.0,7,7,5,7.0,1,klimaat en samenleving,dieren en klimaat,klimaat en vroeger,3.0,3.0,1,0,0,0
1040,1,2,1.3333333333333333,8,15,11.333333333333334,leefklimaat overheid opwarming aarde,53,2,4,8,0.0,10.0,4,2,5,3.0,2,leefklimaat,overheid,opwarming aarde,3.0,3.0,0,1,0,0
1042,1,3,2.0,17,28,21.0,klimaatverandering hoe stopt klimaatverandering klimaat discussie,20,1,5,4,3.0,4.0,7,7,5,7.0,2,klimaatverandering,hoe stopt klimaatverandering,klimaat discussie,3.0,2.0,0,1,0,1
1043,1,2,1.6666666666666667,5,19,12.0,klimaat verandering extreem weer hitte,61,2,4,7,5.0,2.0,5,4,3,4.5,2,klimaat verandering,extreem weer,hitte,3.0,2.0,0,1,0,0
1044,1,1,1.0,7,11,9.333333333333334,klimaat zeespiegel temperatuur,65,2,4,8,4.0,6.0,7,6,5,6.5,2,klimaat,zeespiegel,temperatuur,3.0,2.0,0,1,0,0
1045,2,2,2.0,10,30,19.0,klimaat nl problemen klimaat oplossingen klimaatverandering,42,2,4,7,8.0,0.0,5,5,4,5.0,2,klimaat nl,problemen klimaat,oplossingen klimaatverandering,3.0,2.0,0,1,0,0
1047,2,6,3.3333333333333335,16,33,22.666666666666668,klimaat neutraal regels warmtepompen temperatuur over 50 jaar op aarde,51,2,4,6,7.0,6.0,3,2,3,2.5,2,klimaat neutraal,regels warmtepompen,temperatuur over 50 jaar op aarde,3.0,3.0,0,1,0,0
1048,1,2,1.6666666666666667,15,19,17.333333333333332,klimaatverandering klimaat akkoord klimaat maatregelen,53,2,6,6,5.0,3.0,4,3,3,3.5,3,klimaatverandering,klimaat akkoord,klimaat maatregelen,3.0,2.0,0,0,1,0
1049,1,2,1.3333333333333333,8,15,11.333333333333334,opwarming aarde gevolgen maatregelen,42,1,7,7,4.0,7.0,6,4,3,5.0,3,opwarming aarde,gevolgen,maatregelen,3.0,3.0,0,0,1,1
1050,3,3,3.0,21,40,29.333333333333332,zonnepanelen den haag zeespiegel nederland dijken klimaatverandering verwachting nederland,49,1,7,12,6.0,9.0,6,2,3,4.0,3,zonnepanelen den haag,zeespiegel nederland dijken,klimaatverandering verwachting nederland,3.0,3.0,0,0,1,1
1051,1,2,1.6666666666666667,12,25,16.333333333333332,energietransitie subsidie groene daken zonnepanelen,66,1,7,8,4.0,9.0,6,6,4,6.0,3,energietransitie subsidie,groene daken,zonnepanelen,3.0,3.0,0,0,1,1
1053,1,1,1.0,6,7,6.666666666666667,klimaat milieu energie,53,1,6,4,7.0,6.0,3,4,3,3.5,3,klimaat,milieu,energie,3.0,2.0,0,0,1,1
1054,1,1,1.0,8,12,10.0,zonnepanelen windmolens stikstof,60,2,5,3,5.0,7.0,4,5,4,4.5,2,zonnepanelen,windmolens,stikstof,3.0,3.0,0,1,0,0
1056,1,2,1.6666666666666667,12,19,15.0,duurzaamheid groene energie klimaat verandering,63,2,5,8,4.0,5.0,6,6,5,6.0,2,duurzaamheid,groene energie,klimaat verandering,3.0,2.0,0,1,0,0
1057,1,3,2.0,8,19,12.666666666666666,het klimaat politiek klimaat en politiek,23,2,4,10,7.0,3.0,3,3,3,3.0,2,het klimaat,politiek,klimaat en politiek,3.0,2.0,0,1,0,0
1058,4,7,5.333333333333333,31,45,37.0,co2 ontwikkelingen in nederland klimaatverdrag frankrijk hoe staat het er mee plastic vervuiling in onze rivieren,57,1,4,4,6.0,6.0,7,6,4,6.5,2,co2 ontwikkelingen in nederland,klimaatverdrag frankrijk hoe staat het er mee,plastic vervuiling in onze rivieren,3.0,3.0,0,1,0,1
1059,2,4,3.3333333333333335,11,22,16.666666666666668,how is north pole water level is climate change real,27,2,6,7,6.0,6.0,4,5,3,4.5,3,how is north pole,water level,is climate change real,3.0,3.0,0,0,1,0
1060,2,5,3.6666666666666665,14,26,21.666666666666668,politiek in de samenleving wat wordt het weer morgen klimaat doelen,55,1,4,8,3.0,2.0,7,6,5,6.5,2,politiek in de samenleving,wat wordt het weer morgen,klimaat doelen,3.0,3.0,0,1,0,1
1061,2,2,2.0,15,19,17.0,milieu vervuiling stijging zeespiegel milieu politiek,67,1,4,9,3.0,6.0,7,6,5,6.5,2,milieu vervuiling,stijging zeespiegel,milieu politiek,3.0,3.0,0,1,0,1
1062,1,2,1.6666666666666667,10,15,12.333333333333334,ontbossing co2 uitstoot opwarming aarde,66,1,4,11,8.0,4.0,6,4,4,5.0,2,ontbossing,co2 uitstoot,opwarming aarde,3.0,3.0,0,1,0,1
1063,1,2,1.3333333333333333,6,11,8.333333333333334,temperatuur orkaan het weer,62,1,3,9,10.0,9.0,1,1,1,1.0,2,temperatuur,orkaan,het weer,3.0,3.0,0,1,0,1
1065,1,1,1.0,6,13,8.666666666666666,klimaat klimaatbeleid natuur,41,1,4,9,7.0,6.0,4,1,4,2.5,2,klimaat,klimaatbeleid,natuur,3.0,2.0,0,1,0,1
1066,1,2,1.6666666666666667,5,21,12.333333333333334,klimaatakkoord parijs natuur 2000 nosnl,45,1,6,5,3.0,7.0,7,2,5,4.5,3,klimaatakkoord parijs,natuur 2000,nosnl,3.0,3.0,0,0,1,1
1067,1,1,1.0,7,8,7.666666666666667,klimaat politiek partijen,61,1,4,7,4.0,5.0,7,6,3,6.5,2,klimaat,politiek,partijen,3.0,2.0,0,1,0,1
1069,1,2,1.6666666666666667,7,12,10.0,groen leven co2 uitstoot klimaat,37,1,6,9,10.0,3.0,2,3,3,2.5,3,groen leven,co2 uitstoot,klimaat,3.0,2.0,0,0,1,1
1070,2,2,2.0,14,15,14.666666666666666,klimaat status klimaat cijfers klimaat verdrag,42,1,4,6,5.0,1.0,6,6,4,6.0,2,klimaat status,klimaat cijfers,klimaat verdrag,3.0,3.0,0,1,0,1
1071,1,1,1.0,6,8,7.0,ijskap ijsland gletsjer,65,1,7,9,2.0,7.0,6,6,4,6.0,3,ijskap,ijsland,gletsjer,3.0,3.0,0,0,1,1
1072,3,4,3.6666666666666665,17,29,22.333333333333332,wat is aardverwarming waar komt aardverwarming door hoe kan ik helpen,20,1,4,4,4.0,6.0,6,4,4,5.0,2,wat is aardverwarming,waar komt aardverwarming door,hoe kan ik helpen,3.0,3.0,0,1,0,1
1073,1,2,1.6666666666666667,7,19,12.333333333333334,klimaat klimaat samenleving klimaat top,54,1,4,9,3.0,5.0,4,4,3,4.0,2,klimaat,klimaat samenleving,klimaat top,3.0,2.0,0,1,0,1
1074,2,6,4.0,12,28,21.0,stand van zaken klimaat klimaat 2020 hoe gaat het met het klimaat,28,2,6,12,3.0,5.0,5,4,4,4.5,3,stand van zaken klimaat,klimaat 2020,hoe gaat het met het klimaat,3.0,3.0,0,0,1,0
1075,1,6,3.3333333333333335,19,28,22.333333333333332,klimaat nu en in de toekomst klimaatveranderingen politiek en klimaat,66,2,4,4,7.0,3.0,4,4,4,4.0,2,klimaat nu en in de toekomst,klimaatveranderingen,politiek en klimaat,3.0,2.0,0,1,0,0
1076,2,3,2.3333333333333335,12,25,19.0,temperatuur stijging lange termijn maatregelen stikstof co2,66,1,5,4,2.0,6.0,6,6,4,6.0,2,temperatuur stijging,lange termijn maatregelen,stikstof co2,3.0,3.0,0,1,0,1
1077,1,1,1.0,7,9,8.0,klimaat opwarming zuidpool,39,1,4,9,6.0,9.0,5,5,3,5.0,2,klimaat,opwarming,zuidpool,3.0,2.0,0,1,0,1
1078,2,2,2.0,15,21,18.333333333333332,klimaat maatregelen klimaat stappen klimaat veranderingen,46,1,6,12,3.0,3.0,6,6,4,6.0,3,klimaat maatregelen,klimaat stappen,klimaat veranderingen,3.0,2.0,0,0,1,1
1081,2,2,2.0,10,20,14.666666666666666,parijs akkoord stikstof maatregelen team trees,20,1,3,12,5.0,10.0,7,4,5,5.5,2,parijs akkoord,stikstof maatregelen,team trees,3.0,3.0,0,1,0,1
1082,4,4,4.0,43,43,43.0,hoe klimaatverandering nederland beïnvloedt hoe klimaatverandering nederland beïnvloedt hoe klimaatverandering nederland beïnvloedt,36,1,7,5,9.0,10.0,1,6,4,3.5,3,hoe klimaatverandering nederland beïnvloedt,hoe klimaatverandering nederland beïnvloedt,hoe klimaatverandering nederland beïnvloedt,3.0,3.0,0,0,1,1
1083,1,3,1.6666666666666667,11,24,15.666666666666666,temperatuur gevolgschade meer daagse voorspelling,56,1,4,7,5.0,6.0,2,6,3,4.0,2,temperatuur,gevolgschade,meer daagse voorspelling,3.0,3.0,0,1,0,1
1084,1,2,1.3333333333333333,7,16,10.666666666666666,co2uitstoot 2020 opwarming droogte,57,2,6,4,1.0,9.0,7,7,5,7.0,3,co2uitstoot 2020,opwarming,droogte,3.0,3.0,0,0,1,0
1085,1,6,3.0,14,38,23.333333333333332,klimaatverandering wat kan ik doen aan klimaatverandering afval scheiden,51,2,3,5,7.0,3.0,6,4,4,5.0,2,klimaatverandering,wat kan ik doen aan klimaatverandering,afval scheiden,3.0,2.0,0,1,0,0
1086,1,3,2.3333333333333335,7,20,15.333333333333334,klimaat klimaat in nederland klimaat in politiek,28,2,6,8,2.0,7.0,6,6,5,6.0,3,klimaat,klimaat in nederland,klimaat in politiek,3.0,1.0,0,0,1,0
1087,1,1,1.0,8,15,11.333333333333334,biomassa energieneutraal windenergie,65,1,3,3,1.0,6.0,6,6,4,6.0,2,biomassa,energieneutraal,windenergie,3.0,3.0,0,1,0,1
1088,1,4,2.6666666666666665,14,39,27.666666666666668,carbon footprint eenpersoons huishouden klimaatverdrag milieuvriendelijke tips tricks,27,2,5,7,6.0,1.0,7,7,4,7.0,2,carbon footprint eenpersoons huishouden,klimaatverdrag,milieuvriendelijke tips tricks,3.0,3.0,0,1,0,0
1089,2,2,2.0,15,17,16.0,klimaat nederland klimaat politiek klimaat verdrag,42,1,1,8,7.0,6.0,5,5,4,5.0,1,klimaat nederland,klimaat politiek,klimaat verdrag,3.0,2.0,1,0,0,1
1091,1,1,1.0,3,9,6.333333333333333,klimaat co2 opwarming,45,1,4,8,4.0,6.0,5,5,4,5.0,2,klimaat,co2,opwarming,3.0,2.0,0,1,0,1
1092,1,2,1.3333333333333333,3,12,8.0,bio atmosfeer kern energie,37,1,5,12,8.0,7.0,6,6,4,6.0,2,bio,atmosfeer,kern energie,3.0,3.0,0,1,0,1
1093,1,3,1.6666666666666667,7,19,11.333333333333334,klimaat politiek politiek en klimaat,29,2,4,8,5.0,2.0,2,3,1,2.5,2,klimaat,politiek,politiek en klimaat,3.0,2.0,0,1,0,0
1094,1,2,1.6666666666666667,7,16,12.666666666666666,climate climate politics climate society,19,2,6,5,5.0,6.0,6,6,4,6.0,3,climate,climate politics,climate society,3.0,2.0,0,0,1,0
1097,1,2,1.6666666666666667,11,19,15.666666666666666,klimaatvervuiling klimaat verandering groen wonen,29,2,6,8,4.0,5.0,3,5,5,4.0,3,klimaatvervuiling,klimaat verandering,groen wonen,3.0,2.0,0,0,1,0
1098,2,3,2.3333333333333335,11,27,21.333333333333332,klimaatverandering economie politieke partijen klimaat klimaat co2,22,2,6,8,3.0,6.0,7,7,5,7.0,3,klimaatverandering economie,politieke partijen klimaat,klimaat co2,3.0,3.0,0,0,1,0
1100,2,10,5.333333333333333,28,56,41.333333333333336,klimaatverandering invloeden risico klimaatverandering voor nederland wat kan ik zelf doen om klimaatverandering tegen te gaan,40,1,7,10,7.0,6.0,3,6,3,4.5,3,klimaatverandering invloeden,risico klimaatverandering voor nederland,wat kan ik zelf doen om klimaatverandering tegen te gaan,3.0,3.0,0,0,1,1
1101,2,3,2.6666666666666665,19,24,22.333333333333332,stijging zeespiegel ijsbergen worden kleiner woestijnen worden groter,64,1,4,10,0.0,1.0,6,5,4,5.5,2,stijging zeespiegel,ijsbergen worden kleiner,woestijnen worden groter,3.0,3.0,0,1,0,1
1102,1,1,1.0,4,10,8.0,buienrader weeronline weer,57,1,3,6,6.0,6.0,5,4,4,4.5,2,buienrader,weeronline,weer,3.0,3.0,0,1,0,1
1103,1,2,1.3333333333333333,12,16,14.0,klimaatakkoord plastic soep zonnepanelenveld,56,2,6,9,7.0,7.0,6,2,4,4.0,3,klimaatakkoord,plastic soep,zonnepanelenveld,3.0,3.0,0,0,1,0
1104,1,1,1.0,7,18,12.666666666666666,klimaat klimaatmaatregelen parijsakkoord,60,2,3,10,9.0,9.0,3,4,3,3.5,2,klimaat,klimaatmaatregelen,parijsakkoord,3.0,2.0,0,1,0,0
1105,1,1,1.0,5,12,7.666666666666667,duurzaamheid milieu water,30,1,6,4,5.0,9.0,3,6,4,4.5,3,duurzaamheid,milieu,water,3.0,3.0,0,0,1,1
1106,2,4,2.6666666666666665,12,22,17.666666666666668,opwarming van de aarde co2 uitstoot stijging zeespiegel,45,1,5,12,3.0,6.0,7,7,4,7.0,2,opwarming van de aarde,co2 uitstoot,stijging zeespiegel,3.0,3.0,0,1,0,1
1107,1,1,1.0,7,12,9.333333333333334,duurzaamheid klimaat nederland,39,2,6,7,3.0,9.0,6,2,4,4.0,3,duurzaamheid,klimaat,nederland,3.0,1.0,0,0,1,0
1108,2,3,2.3333333333333335,10,19,14.333333333333334,klimaat feiten groen links klimaat sp klimaat,63,2,3,8,0.0,6.0,6,6,4,6.0,2,klimaat feiten,groen links klimaat,sp klimaat,3.0,3.0,0,1,0,0
1109,1,4,2.3333333333333335,12,22,17.333333333333332,co2 uitstoot klimaatverandering opwarming van de aarde,54,1,4,7,10.0,10.0,1,1,1,1.0,2,co2 uitstoot,klimaatverandering,opwarming van de aarde,3.0,2.0,0,1,0,1
1110,3,4,3.6666666666666665,22,26,24.333333333333332,klimaat in de politiek politiek klimaat onderwerp klimaat in de samenleving,49,2,6,12,5.0,0.0,7,7,4,7.0,3,klimaat in de politiek,politiek klimaat onderwerp,klimaat in de samenleving,3.0,3.0,0,0,1,0
1111,2,3,2.3333333333333335,27,28,27.666666666666668,stijging zeespiegel 20102020 klimaatverandering nederland klimaatontwikkeling stormen,54,2,7,1,2.0,6.0,6,4,4,5.0,3,stijging zeespiegel 20102020,klimaatverandering nederland,klimaatontwikkeling stormen,3.0,2.0,0,0,1,0
1112,1,4,2.0,16,23,19.0,feiten over het klimaat klimaatverandering klimaatproblemen,65,2,4,6,4.0,10.0,7,4,5,5.5,2,feiten over het klimaat,klimaatverandering,klimaatproblemen,3.0,2.0,0,1,0,0
1113,1,2,1.6666666666666667,5,15,11.333333333333334,afval teveel uitstoot groene energie,18,2,3,7,3.0,4.0,5,6,5,5.5,2,afval,teveel uitstoot,groene energie,3.0,3.0,0,1,0,0
1114,1,1,1.0,5,11,7.0,temperatuur groen actie,54,1,4,7,5.0,1.0,5,3,4,4.0,2,temperatuur,groen,actie,3.0,3.0,0,1,0,1
1115,1,2,1.3333333333333333,9,17,12.333333333333334,opwarming stijging zeewater temperatuur,63,1,3,6,7.0,5.0,7,7,5,7.0,2,opwarming,stijging zeewater,temperatuur,3.0,3.0,0,1,0,1
1117,3,7,4.666666666666667,24,54,35.333333333333336,elektrische vervoermiddelen beter voor klimaat of niet uitstoot vervuilende stoffen waterstof in de toekomst,62,2,2,12,5.0,6.0,6,6,4,6.0,1,elektrische vervoermiddelen beter voor klimaat of niet,uitstoot vervuilende stoffen,waterstof in de toekomst,3.0,3.0,1,0,0,0
1119,2,2,2.0,14,19,17.0,global warming klimaat verandering maatregelen milieu,52,2,5,8,2.0,6.0,6,7,5,6.5,2,global warming,klimaat verandering,maatregelen milieu,3.0,2.0,0,1,0,0
1120,1,3,2.0,7,24,15.0,klimaar regels nederland klimaat klimaat nieuws,48,1,2,3,6.0,3.0,6,6,4,6.0,1,klimaar regels nederland,klimaat,klimaat nieuws,3.0,2.0,1,0,0,1
1122,1,3,1.6666666666666667,10,23,17.333333333333332,klimaatproblematiek verandering van klimaat klimaattop,51,1,5,8,7.0,0.0,3,3,4,3.0,2,klimaatproblematiek,verandering van klimaat,klimaattop,3.0,2.0,0,1,0,1
1124,1,2,1.3333333333333333,5,12,8.0,klimaat co2 uitstoot groen,54,1,4,12,1.0,5.0,3,4,4,3.5,2,klimaat,co2 uitstoot,groen,3.0,2.0,0,1,0,1
1125,1,4,2.3333333333333335,10,14,12.0,klimaattop co2 reductie van het gas af,40,1,1,12,6.0,3.0,5,5,3,5.0,1,klimaattop,co2 reductie,van het gas af,3.0,3.0,1,0,0,1
1126,1,1,1.0,5,12,7.666666666666667,duurzaamheid water milieu,30,1,6,4,5.0,9.0,5,5,4,5.0,3,duurzaamheid,water,milieu,3.0,3.0,0,0,1,1
1127,3,8,5.0,20,50,30.666666666666668,opwarming van de aarde activiteiten in verband met opwarming van de aarde bedreiging en acties,40,2,3,6,7.0,7.0,5,3,4,4.0,2,opwarming van de aarde,activiteiten in verband met opwarming van de aarde,bedreiging en acties,3.0,3.0,0,1,0,0
1129,2,2,2.0,15,16,15.333333333333334,energie uitstoot klimaat akkoord opwarming aarde,49,2,5,9,3.0,5.0,6,6,5,6.0,2,energie uitstoot,klimaat akkoord,opwarming aarde,3.0,3.0,0,1,0,0
1130,1,2,1.3333333333333333,6,15,9.333333333333334,klimaat milieu opwarming aarde,59,1,4,3,9.0,6.0,3,4,4,3.5,2,klimaat,milieu,opwarming aarde,3.0,2.0,0,1,0,1
1132,1,2,1.3333333333333333,8,14,10.333333333333334,opwaring aarde noordpool zuidpool,47,1,1,4,1.0,2.0,5,4,4,4.5,1,opwaring aarde,noordpool,zuidpool,3.0,3.0,1,0,0,1
1133,4,7,5.666666666666667,36,54,44.666666666666664,lokale bevolking groenland  svalbard hoe lijdt de lokale bevolking onder klimaatverandering klimaatverandering in de afgelopen 1000 jaar,22,1,5,12,8.0,9.0,3,4,3,3.5,2,lokale bevolking groenland  svalbard,hoe lijdt de lokale bevolking onder klimaatverandering,klimaatverandering in de afgelopen 1000 jaar,3.0,3.0,0,1,0,1
1136,1,2,1.6666666666666667,12,19,15.0,biomassa co2 houtrook vervuiling klimaatakkoord,52,1,6,4,3.0,6.0,6,6,4,6.0,3,biomassa co2,houtrook vervuiling,klimaatakkoord,3.0,3.0,0,0,1,1
1137,2,4,2.6666666666666665,14,22,18.333333333333332,uitkomst klimaattop greta thunberg opwarming van de aarde,34,2,4,7,3.0,6.0,3,6,4,4.5,2,uitkomst klimaattop,greta thunberg,opwarming van de aarde,3.0,3.0,0,1,0,0
1138,2,2,2.0,12,19,15.0,klimaat 2020 gevaar klimaat klimaat oplossingen,19,2,5,6,8.0,6.0,4,7,5,5.5,2,klimaat 2020,gevaar klimaat,klimaat oplossingen,3.0,3.0,0,1,0,0
1139,1,2,1.6666666666666667,4,19,12.666666666666666,opwarming aarde stijging zeespiegel knmi,64,2,5,8,2.0,5.0,7,7,5,7.0,2,opwarming aarde,stijging zeespiegel,knmi,3.0,3.0,0,1,0,0
1140,1,1,1.0,9,20,14.333333333333334,klimaatveranderingen greenpace milieucentraal,63,1,4,11,3.0,6.0,7,6,5,6.5,2,klimaatveranderingen,greenpace,milieucentraal,3.0,2.0,0,1,0,1
1141,1,1,1.0,7,12,8.666666666666666,klimaat duurzaamheid energie,35,2,7,12,6.0,4.0,2,2,1,2.0,3,klimaat,duurzaamheid,energie,3.0,2.0,0,0,1,0
1142,1,3,2.0,7,19,14.0,klimaat klimaat probleem klimaat en politiek,45,1,4,7,5.0,6.0,3,6,4,4.5,2,klimaat,klimaat probleem,klimaat en politiek,3.0,2.0,0,1,0,1
1143,2,3,2.3333333333333335,16,27,21.666666666666668,klimaatcrisis politiek klimaat toekomst klimaat duurzaam supermarkt,41,1,6,10,1.0,6.0,7,6,5,6.5,3,klimaatcrisis politiek,klimaat toekomst,klimaat duurzaam supermarkt,3.0,3.0,0,0,1,1
1144,1,1,1.0,8,18,12.333333333333334,stikstofpercentage veeteelt vliegtuigen,52,1,5,8,4.0,6.0,5,5,3,5.0,2,stikstofpercentage,veeteelt,vliegtuigen,3.0,3.0,0,1,0,1
1145,1,1,1.0,4,7,5.0,klimmat knmi weer,51,1,4,7,3.0,5.0,5,3,4,4.0,2,klimmat,knmi,weer,3.0,2.0,0,1,0,1
1146,2,4,3.3333333333333335,21,34,28.0,wordt de aarde warmer wat werkt tegen klimaatverandering ontkenning klimaatverandering,26,1,7,8,6.0,7.0,5,5,4,5.0,3,wordt de aarde warmer,wat werkt tegen klimaatverandering,ontkenning klimaatverandering,3.0,3.0,0,0,1,1
1147,1,2,1.6666666666666667,7,19,12.333333333333334,klimaat standpunten klimaat cda klimaat,40,1,6,12,7.0,7.0,5,6,3,5.5,3,klimaat,standpunten klimaat,cda klimaat,3.0,2.0,0,0,1,1
1148,1,2,1.3333333333333333,12,18,15.0,klimaatmaatregelen co2 uitstoot boerenprotesten,63,1,4,9,5.0,6.0,6,4,4,5.0,2,klimaatmaatregelen,co2 uitstoot,boerenprotesten,3.0,3.0,0,1,0,1
1151,1,6,3.0,7,28,17.666666666666668,klimaat hoe gaat het met het klimaat klimaat informatie,30,2,6,8,0.0,5.0,7,7,4,7.0,3,klimaat,hoe gaat het met het klimaat,klimaat informatie,3.0,2.0,0,0,1,0
1152,1,1,1.0,7,18,13.333333333333334,klimaat luchtvervuiling klimaatverandering,60,2,4,7,9.0,6.0,5,5,4,5.0,2,klimaat,luchtvervuiling,klimaatverandering,3.0,1.0,0,1,0,0
1153,1,2,1.6666666666666667,14,18,15.333333333333334,klimaatverandering global warming climate change,23,2,7,12,5.0,4.0,7,5,4,6.0,3,klimaatverandering,global warming,climate change,3.0,1.0,0,0,1,0
1154,1,1,1.0,7,11,9.333333333333334,verandering klimaat ontkenners,58,2,7,8,5.0,0.0,5,3,4,4.0,3,verandering,klimaat,ontkenners,3.0,1.0,0,0,1,0
1155,1,1,1.0,6,21,11.0,plasic ijskap temperatuurverschllen,47,2,3,12,5.0,1.0,2,2,2,2.0,2,plasic,ijskap,temperatuurverschllen,3.0,3.0,0,1,0,0
1156,2,12,6.333333333333333,30,62,41.666666666666664,werkelijke klimaatbedreigingen wat is een mythe en wat is de waarheid over de klimaatdreiging methoden om mensen te manipuleren,62,2,3,10,10.0,7.0,3,2,5,2.5,2,werkelijke klimaatbedreigingen,wat is een mythe en wat is de waarheid over de klimaatdreiging,methoden om mensen te manipuleren,3.0,3.0,0,1,0,0
1157,5,23,14.0,25,128,77.33333333333333,hebben we genoeg meetvideo apparatuur om de hele zee wereld in kaart te brengen hoe meten ze co2 uitstoot veranderd het klimaat ook aan de andere kant van de wereld daar waar er geen mensen wonen en waar vliegtuigen niet mogen vliegen,38,2,6,8,4.0,9.0,6,7,4,6.5,3,hebben we genoeg meetvideo apparatuur om de hele zee wereld in kaart te brengen,hoe meten ze co2 uitstoot,veranderd het klimaat ook aan de andere kant van de wereld daar waar er geen mensen wonen en waar vliegtuigen niet mogen vliegen,3.0,3.0,0,0,1,0
1158,1,4,2.0,7,19,11.666666666666666,klimaat warmte van de aarde noordpool,47,2,2,8,6.0,0.0,4,4,4,4.0,1,klimaat,warmte van de aarde,noordpool,3.0,2.0,1,0,0,0
1159,1,6,3.0,18,30,25.0,klimaatverandering klimaatverandering politiek wat gebeurd er met het klimaat,21,2,6,4,7.0,6.0,7,7,5,7.0,3,klimaatverandering,klimaatverandering politiek,wat gebeurd er met het klimaat,3.0,2.0,0,0,1,0
1160,1,2,1.3333333333333333,10,20,15.666666666666666,klimaatbeheersing klimaat overeenkomst ontbossing,64,1,3,8,6.0,1.0,2,4,4,3.0,2,klimaatbeheersing,klimaat overeenkomst,ontbossing,3.0,3.0,0,1,0,1
1162,1,1,1.0,7,12,8.666666666666666,verkiezingen klimaat akkoord,40,2,6,12,1.0,6.0,7,6,5,6.5,3,verkiezingen,klimaat,akkoord,3.0,2.0,0,0,1,0
1164,1,1,1.0,4,5,4.666666666666667,pzcnl nunl nosnl,58,1,4,11,6.0,4.0,5,5,5,5.0,2,pzcnl,nunl,nosnl,3.0,3.0,0,1,0,1
1165,6,7,6.333333333333333,30,36,32.666666666666664,wat gebeurt er met ons klimaat wat is de oorzaak van global warming hoe gaan we global warming tegen,43,2,5,6,2.0,0.0,3,3,2,3.0,2,wat gebeurt er met ons klimaat,wat is de oorzaak van global warming,hoe gaan we global warming tegen,3.0,3.0,0,1,0,0
1166,1,3,2.3333333333333335,10,22,17.0,co2 uitstoot nederland co2 uitstoot wereld klimaattop,30,2,5,4,5.0,6.0,7,6,5,6.5,2,co2 uitstoot nederland,co2 uitstoot wereld,klimaattop,3.0,3.0,0,1,0,0
1167,1,4,2.0,14,22,18.0,klimaatverandering opwarming van de aarde broeikaseffect,52,2,4,8,7.0,3.0,2,2,4,2.0,2,klimaatverandering,opwarming van de aarde,broeikaseffect,3.0,2.0,0,1,0,0
1168,2,3,2.3333333333333335,18,20,19.0,climaat verandering nederland en climaat climaat wereldwijd,61,1,4,9,5.0,5.0,4,4,4,4.0,2,climaat verandering,nederland en climaat,climaat wereldwijd,3.0,0.0,0,1,0,1
1169,2,2,2.0,15,23,19.666666666666668,opwarming aarde klimaatakkoord parijs uitputting grondstoffen,54,2,6,8,5.0,7.0,7,7,4,7.0,3,opwarming aarde,klimaatakkoord parijs,uitputting grondstoffen,3.0,3.0,0,0,1,0
1170,1,1,1.0,6,9,7.333333333333333,klimaat opwarming ijskap,55,1,6,3,7.0,7.0,7,6,5,6.5,3,klimaat,opwarming,ijskap,3.0,2.0,0,0,1,1
